this is the flight recordings. all parameters divided by TABs 
sim zulu time 	LAT 	LONG 	MSL alt 	radio alt 	baro alt 	baro press 	V/S 	IAS 	G-load 	aileron deg 	elevator deg 	rudder deg 	roll deg 	pitch deg 	mag course 	torque L 	torque R 	throt L 	throt R 	flaps pos 	single commands and failures 	

17:05:30	61.369564	22.046635	616.2	591	609.4	756	-2.7	252.1	1.01	0	0	0	23.6	-4.8	325.1	34	34	32	32	26.2	LG_down,  
17:05:31	61.370148	22.046038	612.8	588	606	756	-3.2	251.6	1.06	0	0	0	24.4	-4.8	328.3	34.1	34.1	32	32	26.2	LG_down,  
17:05:32	61.370754	22.045504	609.2	584.5	602.4	756	-3.4	250.9	1.12	0	0	0	21.1	-3.9	330.9	34.2	34.2	32	32	26.2	LG_down,  
17:05:33	61.371372	22.045038	606.1	581.5	599.3	756	-3.2	250.1	1.1	0	0	0	19.2	-3.8	334.4	34.3	34.3	32	32	26.2	LG_down,  
17:05:34	61.371986	22.044638	603.7	579.1	596.8	756	-2.6	249	1.14	0	0	0	9.4	-3.1	337.9	34.3	34.3	32	32	26.2	LG_down,  
17:05:35	61.372612	22.044266	602.5	578	595.5	756	-1.6	247.3	1.12	0	0	0	-0.9	-2.1	338.9	34.3	34.3	32	32	26.2	LG_down,  
17:05:36	61.373238	22.04389	602.4	578.1	595.5	756	-0.6	245.1	1.08	0	0	0	-10.6	-1.5	338.5	34.3	34.3	32	32	26.2	LG_down,  
17:05:37	61.373848	22.043489	603.1	578.8	596.1	756	0.2	242.8	1.04	0	0	0	-11.8	-1.3	337.1	34.3	34.3	32	32	26.2	LG_down,  
17:05:38	61.374443	22.04306	604	579.9	597	756	0.7	240.5	1.04	0	0	0	-11.6	-1.1	334.7	34.3	34.3	30	30	26.2	LG_down,  
17:05:39	61.375023	22.042601	605.2	581.2	598.2	756	1	238	1.02	0	0	0	-11.6	-1	332.7	30.9	30.9	28	28	26.2	LG_down,  
17:05:40	61.375587	22.04211	606.3	582.6	599.3	756	1.1	235.3	1.04	0	0	0	-11.4	-1	331.2	29.7	29.7	28	28	28.3	LG_down,  
17:05:41	61.376141	22.04159	607.7	584.2	600.7	756	1.3	231.9	1.06	0	0	0	-11.2	-0.9	330.3	29.2	29.2	28	28	31.4	LG_down,  
17:05:42	61.376675	22.041046	609.5	586.2	602.4	756	1.6	228.5	1.1	0	0	0	-10.7	-0.8	328.9	29	29	28	28	34.3	LG_down,  
17:05:43	61.377193	22.040482	611.9	589	604.8	756	2.1	221.8	1.01	0	0	0	-10.6	-1.2	327.1	28.9	28.9	28	28	37.1	LG_down,  
17:05:44	61.377697	22.039896	614.3	591.8	607.2	756	2.3	218.6	0.95	0	0	0	-9.4	-1.6	326.3	28.8	28.8	28	28	38	LG_down,  
17:05:45	61.378185	22.039295	616.5	593.9	609.4	756	2.2	214.9	0.98	0	0	0	-9.1	-1.4	324.6	28.8	28.8	28	28	38	LG_down,  
17:05:46	61.378662	22.038683	618.4	595.9	611.4	756	2	210.3	0.93	0	0	0	-11.7	-1.7	323	28.8	28.8	28	28	38	LG_down,  
17:05:47	61.379112	22.038057	619.7	597.3	612.7	756	1.5	207.3	0.93	0	0	0	-15.3	-2	321.9	28.8	28.8	28	28	38	LG_down,  roll_high,  
17:05:48	61.379547	22.037405	620.2	597.7	613.3	756	0.8	203.7	0.94	0	0	0	-15.2	-2.6	319	28.8	28.8	28	28	38	LG_down,  roll_high,  
17:05:49	61.379963	22.036728	620	597.4	613.1	756	0.1	201.3	0.94	0	0	0	-15	-3.2	316.9	28.8	28.8	28	28	38	LG_down,  roll_high,  
17:05:50	61.380363	22.036026	619	596.4	612.1	756	-0.6	198.8	0.96	0	0	0	-14.8	-3.6	314.7	31.5	31.5	40	40	38	LG_down,  
17:05:51	61.380745	22.035301	617.3	594.7	610.4	756	-1.3	198.4	0.96	0	0	0	-13.9	-4.1	312.6	36.2	36.2	41	41	38	LG_down,  
17:05:52	61.381115	22.034544	615	592.5	608.2	756	-1.9	199.7	1.05	0	0	0	-13.3	-4.2	310.3	38.8	38.8	40	40	38	LG_down,  
17:05:53	61.381466	22.033762	612.6	590.1	605.8	756	-2.2	198.3	1.04	0	0	0	-12.9	-4.5	307.1	40.5	40.5	40	40	38	LG_down,  
17:05:54	61.381809	22.032949	610.2	587.7	603.4	756	-2.3	199.3	1.02	0	0	0	-12	-4.6	304.3	41.6	41.6	40	40	38	LG_down,  
17:05:55	61.38213	22.03212	608	585.6	601.1	756	-2.3	198.2	1.08	0	0	0	-11.8	-3.5	301.9	42.3	42.3	40	40	38	LG_down,  
17:05:56	61.382439	22.031258	606.3	584.2	599.4	756	-1.9	198.7	1.07	0	0	0	-11.8	-3.3	299.5	42.7	42.7	40	40	38	LG_down,  
17:05:57	61.382729	22.030373	605	583.4	598.1	756	-1.5	198.2	1.03	0	0	0	-11.4	-3.8	297.4	43	43	40	40	38	LG_down,  
17:05:58	61.382999	22.029472	603.6	582	596.7	756	-1.4	196.6	0.99	0	0	0	-11	-4	295.5	43.2	43.2	40	40	38	LG_down,  
17:05:59	61.383259	22.028551	602	580.4	595.1	756	-1.5	196.4	0.99	0	0	0	-8.6	-3.8	294.8	43.3	43.3	40	40	38	LG_down,  
17:06:00	61.383507	22.027626	600.4	578.8	593.5	756	-1.6	197.6	1.02	0	0	0	-3.7	-3.5	294.1	43.3	43.3	40	40	38	LG_down,  
17:06:01	61.383747	22.026693	599	577.4	592.1	756	-1.4	197	1	0	0	0	-0.2	-3.5	292.8	43.4	43.4	40	40	38	LG_down,  
17:06:02	61.383991	22.025757	597.6	576.1	590.7	756	-1.4	194.6	1.03	0	0	0	0.9	-3.3	292.4	43.4	43.4	40	40	38	LG_down,  
17:06:03	61.384232	22.024836	596.4	575.1	589.5	756	-1.3	194.7	1.02	0	0	0	1.8	-3	292.5	43.4	43.4	40	40	38	LG_down,  
17:06:04	61.38448	22.023907	595.5	574.3	588.6	756	-1	194.8	1.03	0	0	0	2.6	-2.7	292.5	43.4	43.4	40	40	38	LG_down,  
17:06:05	61.384727	22.022987	594.7	573.8	587.8	756	-0.9	192.8	1.02	0	0	0	7.1	-2.4	293.4	43.4	43.4	40	40	38	LG_down,  
17:06:06	61.384987	22.022064	594	573.2	587.1	756	-0.7	192.6	1	0	0	0	12.1	-2.3	295.4	43.4	43.4	40	40	38	LG_down,  
17:06:07	61.385262	22.021183	593.3	572.6	586.3	756	-0.7	192.3	1	0	0	0	13.8	-2.4	297	43.4	43.4	40	40	38	LG_down,  
17:06:08	61.385551	22.020323	592.2	571.5	585.3	756	-0.9	192.1	1.03	0	0	0	15.2	-2.4	298.8	43.4	43.4	40	40	38	LG_down,  roll_high,  
17:06:09	61.385857	22.019501	590.9	570.2	584	756	-1.2	191.3	0.99	0	0	0	16.6	-2.5	300.7	43.5	43.5	40	40	38	LG_down,  roll_high,  
17:06:10	61.386173	22.018713	589.2	568.6	582.4	756	-1.5	191	1.02	0	0	0	14.9	-3.1	304.6	43.4	43.4	40	40	38	LG_down,  
17:06:11	61.386509	22.017958	587.4	566.7	580.5	756	-1.7	190.4	1.04	0	0	0	13.4	-3.2	307	43.4	43.4	40	40	38	LG_down,  
17:06:12	61.386856	22.017229	585.5	564.9	578.6	756	-1.8	191.6	1	0	0	0	10.6	-3.7	309.4	43.4	43.4	40	40	38	LG_down,  
17:06:13	61.387218	22.01652	583.4	562.9	576.6	756	-2	191.1	1.01	0	0	0	6.2	-4	311.5	43.4	43.4	40	40	38	LG_down,  
17:06:14	61.387589	22.015818	581.4	560.9	574.5	756	-2	192.1	1.01	0	0	0	3.8	-3.8	312.7	43.4	43.4	40	40	38	LG_down,  
17:06:15	61.38797	22.015118	579.3	558.9	572.4	756	-2	190.4	1.01	0	0	0	-1.4	-3.5	313	43.5	43.5	40	40	38	LG_down,  
17:06:16	61.388344	22.01442	577.3	556.5	570.4	756	-2	191.5	1	0	0	0	-1.7	-3.4	312.9	45.2	45.2	56	56	38	LG_down,  
17:06:17	61.388714	22.013727	575.6	554.2	568.7	756	-1.8	190.8	0.97	0	0	0	-0.8	-3.5	312.4	51.5	51.5	59	59	38	LG_down,  
17:06:18	61.389088	22.013029	573.9	552	567	756	-1.7	192	1.07	0	0	0	0.5	-2.8	312.1	55.4	55.4	57	57	38	LG_down,  
17:06:19	61.389458	22.012337	572.9	550.5	566	756	-1.2	193.4	1.15	0	0	0	0.8	-1.3	310.9	57.5	57.5	57	57	38	LG_down,  
17:06:20	61.389828	22.011642	573.2	550.2	566.2	756	-0.2	192.7	1.06	0	0	0	2.6	-0.8	312.2	58.9	58.9	57	57	38	LG_down,  
17:06:21	61.390202	22.010954	574.1	550.5	567.1	756	0.5	190.5	1.06	0	0	0	-1.1	-0.5	313.9	59.8	59.8	57	57	38	LG_down,  
17:06:22	61.390572	22.010265	575.5	551.4	568.5	756	1.1	188.9	1	0	0	0	-5	0.1	313.8	60.4	60.4	57	57	38	LG_down,  
17:06:23	61.390942	22.009565	577.3	552.5	570.2	756	1.5	189.7	0.95	0	0	0	-4.1	-0.8	312.6	60.6	60.6	57	57	38	LG_down,  
17:06:24	61.391304	22.008869	578.5	553.3	571.5	756	1.3	188.6	0.88	0	0	0	-3.1	-2.3	312.1	60.8	60.8	57	57	38	LG_down,  
17:06:25	61.391663	22.008169	579.1	553.3	572.1	756	0.8	189.1	1.04	0	0	0	-1.8	-1.2	312	60.9	60.9	57	57	38	LG_down,  
17:06:26	61.392021	22.007463	580	553.7	573	756	0.9	188.8	1.04	0	0	0	-0.4	-0.6	311.9	61	61	57	57	38	LG_down,  
17:06:27	61.392384	22.006754	581.3	554.5	574.3	756	1.2	188.3	1	0	0	0	1.1	-0.5	311.8	61	61	57	57	38	LG_down,  
17:06:28	61.392742	22.00606	582.7	555	575.7	756	1.3	187.8	0.96	0	0	0	-0.9	-1.1	312.2	61.1	61.1	57	57	38	LG_down,  
17:06:29	61.393101	22.005356	583.8	554.6	576.8	756	1.1	187.5	1.01	0	0	0	-5.2	-0.8	312.4	61.1	61.1	57	57	38	LG_down,  
17:06:30	61.393452	22.004656	584.9	554.9	577.9	756	1.1	187.2	1.01	0	0	0	-5.1	-0.6	311.6	61.1	61.1	57	57	38	LG_down,  
17:06:31	61.393806	22.003933	586	555.3	579	756	1.1	186.8	0.95	0	0	0	-6.7	-1.4	310.9	61.1	61.1	57	57	38	LG_down,  
17:06:32	61.39415	22.003206	586.5	555	579.5	756	0.7	187.1	0.89	0	0	0	-7.2	-3.1	310.1	61.1	61.1	57	57	38	LG_down,  
17:06:33	61.394489	22.002466	586	553.8	579	756	-0.1	188.1	0.98	0	0	0	-6.5	-3.1	309	61.1	61.1	57	57	38	LG_down,  
17:06:34	61.394825	22.001715	585.2	552.5	578.3	756	-0.5	188.9	1.05	0	0	0	-5.3	-2.2	307.8	61.1	61.1	57	57	38	LG_down,  
17:06:35	61.395153	22.000956	584.8	552.3	577.9	756	-0.4	189.3	1.05	0	0	0	-4	-1.7	307	61.1	61.1	57	57	38	LG_down,  
17:06:36	61.395477	22.000183	585	552.3	578	756	0	189.3	1.04	0	0	0	-3.2	-1.3	306.5	61.1	61.1	57	57	38	LG_down,  
17:06:37	61.395798	21.999414	585.5	552.7	578.5	756	0.4	189.1	1.04	0	0	0	-3.6	-0.9	306.1	61.1	61.1	57	57	38	LG_down,  
17:06:38	61.396126	21.998617	586.5	553.8	579.5	756	0.8	188.7	1.03	0	0	0	-2.7	-0.5	305.6	61.1	61.1	57	57	38	LG_down,  
17:06:39	61.396442	21.997833	587.7	555.7	580.8	756	1	188.1	0.91	0	0	0	-4.1	-1.8	305.4	59.9	59.9	55	55	38	LG_down,  
17:06:40	61.396759	21.997042	588.2	556	581.2	756	0.6	188.4	0.88	0	0	0	-5.2	-3.5	305	59.8	59.8	56	56	38	LG_down,  
17:06:41	61.397068	21.996244	587.5	554.6	580.6	756	-0.2	189.4	0.99	0	0	0	-4	-3.1	304.2	59.9	59.9	56	56	38	LG_down,  
17:06:42	61.397377	21.995438	586.8	553	579.8	756	-0.6	190	1.02	0	0	0	-2.7	-2.7	303.5	59.8	59.8	56	56	38	LG_down,  
17:06:43	61.397678	21.994633	586.2	551.7	579.2	756	-0.6	190.5	1.01	0	0	0	-1.4	-2.7	303.2	59.8	59.8	56	56	38	LG_down,  
17:06:44	61.39798	21.993826	585.7	552.1	578.7	756	-0.5	191	1.02	0	0	0	-3.7	-2.5	303.2	59.8	59.8	56	56	38	LG_down,  
17:06:45	61.398285	21.993	585.3	552.6	578.4	756	-0.4	191.2	1.02	0	0	0	-3.1	-2.4	302.8	59.7	59.7	56	56	38	LG_down,  
17:06:46	61.398586	21.992172	585.2	553.3	578.2	756	-0.2	191.9	1.02	0	0	0	-2.9	-2.3	302.4	59.7	59.7	56	56	38	LG_down,  
17:06:47	61.39888	21.991346	585.2	554.2	578.2	756	-0.1	191.7	1	0	0	0	-5.7	-2.1	302.1	59.7	59.7	56	56	38	LG_down,  
17:06:48	61.399178	21.990501	585.3	555.2	578.3	756	0	191.8	1.04	0	0	0	-4.1	-1.9	300.9	59.7	59.7	56	56	38	LG_down,  
17:06:49	61.399464	21.989656	585.6	556.5	578.7	756	0.2	191.7	1.04	0	0	0	-1.8	-1.8	300.3	59.7	59.7	56	56	38	LG_down,  
17:06:50	61.399754	21.988811	586.2	557.9	579.2	756	0.4	191.1	0.99	0	0	0	0.6	-1.7	300.5	59.8	59.8	56	56	38	LG_down,  
17:06:51	61.400043	21.987963	586.8	559.5	579.8	756	0.6	191.1	1	0	0	0	1.4	-1.5	300.8	59.8	59.8	56	56	38	LG_down,  
17:06:52	61.400333	21.987127	587.5	561.1	580.6	756	0.7	191.9	1	0	0	0	1.7	-1.4	301.1	59.7	59.7	56	56	38	LG_down,  
17:06:53	61.400627	21.98629	588.3	562.4	581.3	756	0.7	189.5	1.01	0	0	0	-0.5	-1.1	301	59.8	59.8	56	56	38	LG_down,  
17:06:54	61.400917	21.985464	589.1	563.6	582.1	756	0.8	190.2	0.93	0	0	0	-2	-1.9	301.3	59.7	59.7	54	54	38	LG_down,  
17:06:55	61.401211	21.984619	589.5	564.3	582.5	756	0.5	190.6	0.85	0	0	0	-1.1	-4.2	301.5	56.2	56.2	49	49	38	LG_down,  
17:06:56	61.401508	21.983767	588.4	563.7	581.5	756	-0.6	192	0.92	0	0	0	0.4	-4.8	301.3	54.9	54.9	50	50	38	LG_down,  
17:06:57	61.40181	21.98292	586.6	562.1	579.7	756	-1.4	192.1	1.04	0	0	0	1.8	-3.7	301.4	54.4	54.4	50	50	38	LG_down,  
17:06:58	61.402111	21.982073	584.9	560.7	578	756	-1.6	191.5	0.98	0	0	0	2	-3.5	301.6	54.4	54.4	51	51	38	LG_down,  
17:06:59	61.402412	21.981237	583.3	559.5	576.4	756	-1.5	190.8	1.03	0	0	0	-2.7	-3.3	302	54.6	54.6	51	51	38	LG_down,  
17:07:00	61.402718	21.980391	582	558.5	575.1	756	-1.4	192.9	1.03	0	0	0	-1.7	-3.4	301.8	54.7	54.7	51	51	38	LG_down,  
17:07:01	61.403023	21.979534	580.8	557.7	573.9	756	-1.2	194	1.03	0	0	0	-1.2	-3.1	301.2	54.8	54.8	51	51	38	LG_down,  
17:07:02	61.403324	21.978691	579.9	557.2	573	756	-1	194.8	0.95	0	0	0	-0.9	-3.5	301.3	54.8	54.8	49	49	38	LG_down,  
17:07:03	61.403629	21.977821	578.8	556.1	571.9	756	-1	196.6	0.9	0	0	0	-2.3	-4.8	302.6	49.3	49.3	40	40	38	LG_down,  
17:07:04	61.403938	21.976946	576.9	554.3	570.1	756	-1.6	197.1	0.92	0	0	0	-3.3	-5.9	301.9	45.7	45.7	40	40	38	LG_down,  
17:07:05	61.40424	21.976088	574.3	551.8	567.4	756	-2.3	192.1	0.98	0	0	0	-3.1	-5.5	300.9	44.4	44.4	40	40	38	LG_down,  
17:07:06	61.404533	21.975225	571.6	549.2	564.8	756	-2.5	196.6	0.97	0	0	0	-2	-5.1	300.7	43.8	43.8	40	40	38	LG_down,  
17:07:07	61.404827	21.974361	568.9	546.6	562.1	756	-2.6	196.2	1.02	0	0	0	-0.9	-5.3	299.8	43.6	43.6	40	40	38	LG_down,  
17:07:08	61.405125	21.973482	566.2	543.9	559.3	756	-2.7	195	0.94	0	0	0	-5	-4.9	300.1	43.5	43.5	40	40	38	LG_down,  
17:07:09	61.405415	21.972601	563.5	541.3	556.6	756	-2.6	197.7	0.95	0	0	0	-5.1	-4.6	299.7	43.5	43.5	40	40	38	LG_down,  
17:07:10	61.405697	21.971716	560.9	538.8	554.1	756	-2.6	198.6	0.95	0	0	0	-6.1	-4.7	298.8	43.5	43.5	40	40	38	LG_down,  
17:07:11	61.405975	21.970818	558.2	536.3	551.4	756	-2.7	197.7	1.03	0	0	0	-5.8	-4.9	297.7	43.5	43.5	40	40	38	LG_down,  
17:07:12	61.40625	21.969902	555.7	533.9	548.9	756	-2.5	202.4	1.02	0	0	0	-4.2	-4.4	297.4	43.4	43.4	40	40	38	LG_down,  
17:07:13	61.406521	21.968981	553.4	531.7	546.6	756	-2.3	194.4	0.98	0	0	0	-3.9	-4.8	296.2	43.5	43.5	40	40	38	LG_down,  
17:07:14	61.406784	21.968052	551.1	529.4	544.3	756	-2.3	194.4	1.03	0	0	0	-4.3	-4.6	295.1	43.5	43.5	40	40	38	LG_down,  
17:07:15	61.407047	21.967115	549.3	527.2	542.4	756	-2	196	0.9	0	0	0	-2.6	-4.8	295.4	43.4	43.4	40	40	38	LG_down,  
17:07:16	61.407307	21.966171	547.2	524.8	540.3	756	-2	200	0.98	0	0	0	-1.4	-4.5	294.7	43.4	43.4	40	40	38	LG_down,  
17:07:17	61.407562	21.965231	545.2	522.5	538.4	756	-2	203.4	1.05	0	0	0	0.3	-3.7	294.4	43.4	43.4	40	40	38	LG_down,  
17:07:18	61.407825	21.964279	543.5	520.3	536.6	756	-1.8	196.4	0.97	0	0	0	3.3	-3.6	295.2	43.4	43.4	40	40	38	LG_down,  
17:07:19	61.408085	21.963358	541.9	518.7	535	756	-1.6	196.5	0.97	0	0	0	4.6	-3.3	295.2	43.4	43.4	40	40	38	LG_down,  
17:07:20	61.408356	21.96244	540.5	517.2	533.6	756	-1.5	193.9	0.92	0	0	0	3.2	-3.4	295.9	43.5	43.5	40	40	38	LG_down,  
17:07:21	61.408627	21.961535	539	515.7	532.1	756	-1.5	195.3	1.13	0	0	0	3	-3.6	297	43.5	43.5	40	40	38	LG_down,  
17:07:22	61.408901	21.960638	537.9	514.7	531	756	-1.2	190.5	0.94	0	0	0	1.4	-3.9	298	43.5	43.5	40	40	38	LG_down,  
17:07:23	61.409176	21.959749	536.5	513.2	529.6	756	-1.4	194.1	0.97	0	0	0	1.6	-3.9	298.3	43.4	43.4	40	40	38	LG_down,  
17:07:24	61.409458	21.95886	534.8	511.6	527.9	756	-1.5	199.5	1.03	0	0	0	3.9	-3.7	298.7	43.4	43.4	40	40	38	LG_down,  
17:07:25	61.40974	21.957981	533.3	510	526.4	756	-1.5	196	1	0	0	0	2.8	-3.7	299	43.5	43.5	40	40	38	LG_down,  
17:07:26	61.410027	21.957109	531.5	508.5	524.6	756	-1.7	195.3	1.03	0	0	0	-2.9	-3.8	299.9	43.5	43.5	40	40	38	LG_down,  
17:07:27	61.410316	21.956223	529.5	506.9	522.6	756	-1.9	190.3	0.99	0	0	0	-2.6	-5	298.8	43.5	43.5	40	40	38	LG_down,  
17:07:28	61.410603	21.955343	526.8	505	520	756	-2.4	188.8	0.83	0	0	0	-2.1	-6.7	299.2	43.5	43.5	40	40	38	LG_down,  
17:07:29	61.410889	21.954451	523	501.8	516.3	756	-3.3	196.6	0.88	0	0	0	-1.3	-8.7	299.3	43.4	43.4	40	40	38	LG_down,  
17:07:30	61.411175	21.953548	517.9	497.4	511.2	756	-4.5	203	1.04	0	0	0	-1.1	-9.8	299.6	43.4	43.4	40	40	38	LG_down,  
17:07:31	61.411461	21.952652	512.1	492.2	505.4	756	-5.4	199.5	1.03	0	0	0	-1.7	-9.2	299.6	43.5	43.5	40	40	38	LG_down,  
17:07:32	61.411755	21.951723	506.1	486.9	499.4	756	-5.6	202.6	1.02	0	0	0	-2.2	-8.3	299.3	43.4	43.4	40	40	38	LG_down,  
17:07:33	61.412045	21.950802	500.8	482.2	494	756	-5.4	207.4	0.99	0	0	0	-7	-7.3	297.8	43.4	43.4	40	40	38	LG_down,  
17:07:34	61.412331	21.949841	495.8	478	489.1	756	-5	203.7	1.17	0	0	0	-5.2	-5.6	296.3	43.4	43.4	40	40	38	LG_down,  
17:07:35	61.412613	21.948877	492.1	474.2	485.3	756	-4.1	202.7	1.02	0	0	0	-4.1	-5.2	295.4	43.4	43.4	40	40	38	LG_down,  
17:07:36	61.412888	21.947916	489	470.9	482.2	756	-3.4	205.2	1.06	0	0	0	-3.4	-5.9	295.3	43.4	43.4	40	40	38	LG_down,  
17:07:37	61.413158	21.946947	486.4	468.1	479.5	756	-2.9	210.6	0.95	0	0	0	-6.8	-5.3	294.2	43.4	43.4	40	40	38	LG_down,  
17:07:38	61.413422	21.945971	483.6	465.1	476.8	756	-2.8	205.1	1.08	0	0	0	-5.9	-4.3	295.4	43.5	43.5	40	40	38	LG_down,  
17:07:39	61.413677	21.944994	481.5	463.2	474.6	756	-2.3	207.9	0.91	0	0	0	-3.7	-4.4	294	43.4	43.4	40	40	38	LG_down,  
17:07:40	61.413933	21.944002	479.7	461.7	472.8	756	-1.9	210.8	1.09	0	0	0	-0.7	-3.9	293	43.4	43.4	40	40	38	LG_down,  
17:07:41	61.414181	21.943026	478.4	460.7	471.5	756	-1.5	201.6	1.11	0	0	0	2.7	-3.5	293.7	43.5	43.5	40	40	38	LG_down,  
17:07:42	61.414433	21.942064	477.5	460.1	470.5	756	-1.1	202.5	0.87	0	0	0	2.6	-5.3	293.2	43.5	43.5	40	40	38	LG_down,  
17:07:43	61.414692	21.941105	475.5	458.1	468.7	756	-1.7	204.2	0.84	0	0	0	4.3	-7.3	293.2	43.5	43.5	40	40	38	LG_down,  
17:07:44	61.414951	21.940151	472	454.6	465.2	756	-2.9	196	0.97	0	0	0	2	-6	294.7	43.5	43.5	40	40	38	LG_down,  
17:07:45	61.415218	21.939182	468.1	450.7	461.4	756	-3.5	202.1	0.81	0	0	0	-0.4	-8.3	294.9	43.4	43.4	40	40	38	LG_down,  
17:07:46	61.415485	21.938229	463.3	445.9	456.6	756	-4.3	203.6	0.84	0	0	0	-1.1	-9.3	295.1	43.4	43.4	40	40	38	LG_down,  
17:07:47	61.415752	21.93726	457.6	440.2	450.9	756	-5.2	214.6	1.08	0	0	0	-0.2	-9.7	295.7	43.3	43.3	40	40	38	LG_down,  
17:07:48	61.416023	21.936291	451.7	434.4	445	756	-5.6	214.9	1.06	0	0	0	1.5	-8.1	295.8	43.4	43.4	40	40	38	LG_down,  
17:07:49	61.416298	21.935316	446.6	429.3	439.8	756	-5.2	212.9	1.24	0	0	0	1.8	-6.7	295.2	43.4	43.4	40	40	38	LG_down,  
17:07:50	61.416576	21.934338	443.2	426.1	436.4	756	-4	212	1.17	0	0	0	1.8	-6	295.8	43.4	43.4	40	40	38	LG_down,  
17:07:51	61.416859	21.933367	441	423.9	434.1	756	-2.8	211.1	0.99	0	0	0	2.9	-5.1	295.7	43.4	43.4	40	40	38	LG_down,  
17:07:52	61.417141	21.932413	438.8	421.7	431.9	756	-2.4	209.4	1.1	0	0	0	4.2	-3.7	296.6	43.5	43.5	40	40	38	LG_down,  
17:07:53	61.417431	21.931467	437.4	420.5	430.5	756	-1.7	202.9	0.89	0	0	0	6.5	-4.2	297.6	43.5	43.5	40	40	38	LG_down,  
17:07:54	61.417732	21.930521	435.9	419	429	756	-1.6	211.2	1.03	0	0	0	1.5	-5	299.2	43.4	43.4	40	40	38	LG_down,  
17:07:55	61.418034	21.929579	434.7	417.8	427.8	756	-1.3	210.6	0.9	0	0	0	0.2	-5.3	298.8	43.5	43.5	40	40	38	Out_mark,  LG_down,  
17:07:56	61.418331	21.928654	433.5	416.8	426.6	756	-1.2	202.2	0.82	0	0	0	-2.8	-4.9	298.4	43.5	43.5	40	40	38	LG_down,  
17:07:57	61.418625	21.927723	432.4	415.7	425.4	756	-1.1	202.9	1.1	0	0	0	-4.6	-4.2	297.9	43.5	43.5	40	40	38	Out_mark,  LG_down,  
17:07:58	61.418911	21.926794	431.5	415	424.6	756	-1	206.4	0.85	0	0	0	-1.2	-4.7	297.3	43.5	43.5	40	40	38	Out_mark,  LG_down,  
17:07:59	61.419201	21.925863	429.9	413.7	423	756	-1.4	199	1.02	0	0	0	0.4	-3	297.4	43.5	43.5	40	40	38	Out_mark,  LG_down,  
17:08:00	61.419487	21.924946	428.8	413	421.9	756	-1.1	201.1	1.1	0	0	0	4.9	-2.5	298.6	43.4	43.4	40	40	38	Out_mark,  LG_down,  
17:08:01	61.419781	21.924046	428.4	412.4	421.5	756	-0.7	202.5	1.05	0	0	0	2.9	-2.8	299.5	43.4	43.4	40	40	38	Out_mark,  LG_down,  
17:08:02	61.420074	21.923155	428.2	411.8	421.2	756	-0.4	207.7	0.93	0	0	0	2.1	-5.2	300.2	42.9	42.9	37	37	38	LG_down,  
17:08:03	61.420368	21.922276	426.7	410.6	419.9	756	-1.2	199.9	0.9	0	0	0	-1	-7.5	298.8	41.7	41.7	35	35	38	LG_down,  
17:08:04	61.420666	21.921391	423.6	407.7	416.8	756	-2.5	202.4	0.96	0	0	0	-3.2	-8.3	299.7	37.4	37.4	32	32	38	LG_down,  
17:08:05	61.420963	21.92049	418.9	403.4	412.2	756	-3.9	204	0.87	0	0	0	-5.4	-9.6	298.6	35.6	35.6	32	32	38	LG_down,  
17:08:06	61.421253	21.919584	413.2	397.8	406.5	756	-5.1	203.7	1.05	0	0	0	-6.3	-8.6	297.9	35.6	35.6	33	33	38	LG_down,  
17:08:07	61.421539	21.918657	407.4	392.5	400.7	756	-5.4	208.8	1.14	0	0	0	-8.5	-8.5	296.9	35.7	35.7	33	33	38	LG_down,  
17:08:08	61.421814	21.917717	402.3	387.6	395.6	756	-5.2	208.8	0.98	0	0	0	-3.3	-8.2	297.3	35.9	35.9	33	33	38	LG_down,  
17:08:09	61.422089	21.916765	397.1	382.7	390.4	756	-5.1	210.3	1.05	0	0	0	-3.1	-7.1	297.2	35.9	35.9	33	33	38	LG_down,  
17:08:10	61.422363	21.915806	392.7	378.5	385.9	756	-4.6	211.8	1.07	0	0	0	-3.3	-6.9	295.7	36	36	33	33	38	LG_down,  
17:08:11	61.422634	21.914831	389.1	375.1	382.3	756	-3.9	205.1	0.89	0	0	0	-1.6	-6.6	295.9	36	36	33	33	38	LG_down,  
17:08:12	61.422901	21.91387	385.3	371.5	378.5	756	-3.8	210.8	0.86	0	0	0	-0.2	-6	294.6	36.1	36.1	33	33	38	LG_down,  
17:08:13	61.423172	21.912907	381.6	368	374.8	756	-3.7	206.9	1.04	0	0	0	-0.9	-5	292.8	36.1	36.1	33	33	38	LG_down,  
17:08:14	61.423439	21.911936	377.9	364.5	371.1	756	-3.7	195.8	0.94	0	0	0	1.5	-5.9	294.5	36.1	36.1	33	33	38	LG_down,  
17:08:15	61.42371	21.910965	373.9	360.7	367.1	756	-3.8	205.1	0.93	0	0	0	-2.5	-4.9	295.6	36	36	33	33	38	LG_down,  
17:08:16	61.423977	21.910002	370.2	357.2	363.4	756	-3.7	220.2	1.23	0	0	0	-2.5	-5.4	294.9	36	36	33	33	38	LG_down,  
17:08:17	61.42424	21.909039	367.4	354.6	360.6	756	-3.1	216	1.18	0	0	0	-1.2	-6.8	295.7	36	36	33	33	38	LG_down,  
